customer_id,customer_name,gender,age,city,state,signup_date
798,Shreya Kumar,Male,33,Vijayawada,Andhra Pradesh,2024-01-15
799,Priya Singh,Male,53,Vijayawada,Andhra Pradesh,2024-10-13
800,Meena Singh,Female,56,Bengaluru,Karnataka,2024-09-09
801,Kiran Gupta,Male,49,Chennai,Tamil Nadu,2025-11-14
802,Arjun Singh,Female,40,Chennai,Tamil Nadu,2025-12-06
803,Rakesh Kumar,Female,58,Pune,Maharashtra,2025-07-16
804,Arjun Singh,Female,47,Mumbai,Maharashtra,2025-05-01
805,Divya Sharma,Male,29,Delhi,Delhi,2024-08-02
806,Rahul Singh,Female,48,Vijayawada,Andhra Pradesh,2024-11-12
807,Tejas Nair,Male,57,Chennai,Tamil Nadu,2025-12-24
808,Rahul Rao,Male,31,Chennai,Tamil Nadu,2024-03-30
809,Keerthi Reddy,Male,26,Delhi,Delhi,2024-10-19
810,Meena Rao,Female,43,Mumbai,Maharashtra,2025-05-02
811,Sai Kumar,Male,37,Delhi,Delhi,2024-11-17
812,Nikhil Sharma,Female,19,Pune,Maharashtra,2024-03-07
813,Vamsi Rao,Female,23,Kochi,Kerala,2024-08-27
814,Meena Verma,Female,31,Hyderabad,Telangana,2024-10-06
815,Deepika Singh,Male,27,Bengaluru,Karnataka,2025-10-20
816,Meena Patel,Male,33,Kochi,Kerala,2025-10-10
817,Deepika Patel,Male,57,Kochi,Kerala,2024-10-25
818,Sneha Gupta,Female,60,Bengaluru,Karnataka,2024-12-20
819,Tejas Rao,Male,39,Hyderabad,Telangana,2024-01-31
820,Rohit Gupta,Female,56,Hyderabad,Telangana,2025-10-09
821,Harsha Kumar,Female,38,Vijayawada,Andhra Pradesh,2024-05-01
822,Harsha Singh,Female,56,Kochi,Kerala,2025-04-16
823,Priya Das,Female,22,Hyderabad,Telangana,2025-01-10
824,Rahul Nair,Female,51,Chennai,Tamil Nadu,2024-10-08
825,Priya Rao,Male,53,Kochi,Kerala,2024-05-24
826,Rohit Singh,Female,26,Chennai,Tamil Nadu,2024-03-26
827,Sai Verma,Male,18,Pune,Maharashtra,2025-02-13
828,Anjali Das,Female,49,Pune,Maharashtra,2024-08-29
829,Meena Gupta,Male,23,Pune,Maharashtra,2025-09-10
830,Shreya Rao,Female,49,Vijayawada,Andhra Pradesh,2025-11-15
831,Vikram Reddy,Male,22,Bengaluru,Karnataka,2025-06-21
832,Sai Patel,Female,18,Chennai,Tamil Nadu,2024-02-16
833,Sai Reddy,Male,55,Pune,Maharashtra,2025-08-07
834,Shreya Das,Male,35,Mumbai,Maharashtra,2024-01-02
835,Deepika Nair,Male,39,Delhi,Delhi,2025-09-18
836,Lakshmi Nair,Female,53,Vijayawada,Andhra Pradesh,2025-11-01
837,Keerthi Rao,Female,36,Chennai,Tamil Nadu,2024-03-30
838,Keerthi Kumar,Female,25,Bengaluru,Karnataka,2024-07-06
839,Divya Das,Male,59,Bengaluru,Karnataka,2024-07-24
840,Rohit Nair,Female,52,Kochi,Kerala,2025-04-19
841,Rahul Das,Male,28,Mumbai,Maharashtra,2024-06-29
842,Shreya Das,Female,41,Vijayawada,Andhra Pradesh,2024-12-09
843,Sneha Gupta,Male,56,Delhi,Delhi,2025-05-18
844,Tejas Nair,Male,54,Mumbai,Maharashtra,2025-06-11
845,Shreya Kumar,Female,56,Chennai,Tamil Nadu,2024-10-30
846,Deepika Sharma,Male,37,Chennai,Tamil Nadu,2025-03-11
847,Rahul Reddy,Male,53,Chennai,Tamil Nadu,2025-03-22
848,Divya Sharma,Female,21,Kochi,Kerala,2024-11-21
849,Divya Rao,Male,51,Kochi,Kerala,2024-09-23
850,Meena Verma,Female,35,Bengaluru,Karnataka,2025-01-14
851,Lakshmi Rao,Male,42,Pune,Maharashtra,2025-08-15
852,Tejas Rao,Male,18,Delhi,Delhi,2025-08-03
853,Meena Verma,Male,37,Kochi,Kerala,2024-05-25
854,Rakesh Kumar,Male,36,Delhi,Delhi,2025-08-04
855,Harsha Das,Male,56,Chennai,Tamil Nadu,2024-09-09
856,Arjun Reddy,Male,41,Kochi,Kerala,2024-08-28
857,Sneha Reddy,Female,26,Bengaluru,Karnataka,2024-02-22
858,Shreya Rao,Female,18,Chennai,Tamil Nadu,2025-05-09
859,Kiran Reddy,Female,45,Vijayawada,Andhra Pradesh,2025-09-02
860,Meena Singh,Female,45,Delhi,Delhi,2024-10-29
861,Sneha Kumar,Female,30,Vijayawada,Andhra Pradesh,2024-03-23
862,Divya Nair,Female,37,Chennai,Tamil Nadu,2025-11-13
863,Meena Rao,Female,47,Delhi,Delhi,2025-06-20
864,Rakesh Gupta,Female,35,Delhi,Delhi,2025-02-05
865,Meena Kumar,Male,19,Vijayawada,Andhra Pradesh,2024-07-31
866,Meena Kumar,Female,56,Kochi,Kerala,2025-03-28
867,Deepika Singh,Male,18,Pune,Maharashtra,2025-03-26
868,Divya Singh,Male,33,Mumbai,Maharashtra,2025-05-09
869,Anjali Patel,Female,52,Vijayawada,Andhra Pradesh,2025-09-19
870,Vikram Verma,Female,59,Vijayawada,Andhra Pradesh,2025-11-13
871,Rakesh Rao,Male,30,Vijayawada,Andhra Pradesh,2024-04-18
872,Rakesh Das,Female,38,Pune,Maharashtra,2025-06-30
873,Anjali Nair,Female,45,Hyderabad,Telangana,2024-10-27
874,Meena Rao,Male,32,Mumbai,Maharashtra,2024-01-01
875,Arjun Verma,Female,59,Pune,Maharashtra,2025-07-05
876,Shreya Kumar,Male,30,Delhi,Delhi,2024-11-30
877,Kiran Kumar,Female,20,Pune,Maharashtra,2024-09-22
878,Rakesh Kumar,Female,60,Hyderabad,Telangana,2025-08-09
879,Lakshmi Singh,Male,39,Pune,Maharashtra,2024-04-09
880,Harsha Reddy,Male,60,Chennai,Tamil Nadu,2025-02-04
881,Lakshmi Nair,Female,45,Hyderabad,Telangana,2024-07-31
882,Lakshmi Verma,Female,53,Delhi,Delhi,2024-12-09
883,Keerthi Gupta,Female,41,Bengaluru,Karnataka,2024-03-21
884,Vikram Gupta,Male,48,Chennai,Tamil Nadu,2025-07-04
885,Priya Nair,Male,47,Vijayawada,Andhra Pradesh,2024-09-02
886,Rakesh Nair,Female,45,Vijayawada,Andhra Pradesh,2024-05-04
887,Harsha Reddy,Female,43,Kochi,Kerala,2025-06-13
888,Divya Das,Female,57,Bengaluru,Karnataka,2025-03-15
889,Lakshmi Verma,Female,56,Chennai,Tamil Nadu,2025-12-18
890,Sneha Sharma,Male,60,Hyderabad,Telangana,2025-08-17
891,Rakesh Verma,Female,21,Kochi,Kerala,2024-08-01
892,Lakshmi Das,Male,42,Delhi,Delhi,2024-11-24
893,Nikhil Singh,Female,30,Kochi,Kerala,2024-06-30
894,Arjun Kumar,Male,41,Vijayawada,Andhra Pradesh,2024-04-02
895,Shreya Kumar,Male,25,Pune,Maharashtra,2025-02-26
896,Vamsi Singh,Male,29,Mumbai,Maharashtra,2025-10-19
897,Vikram Sharma,Male,18,Delhi,Delhi,2024-01-26
898,Arjun Das,Male,46,Hyderabad,Telangana,2025-07-02
899,Sneha Patel,Female,34,Vijayawada,Andhra Pradesh,2025-05-25
900,Rohit Gupta,Male,36,Delhi,Delhi,2024-01-14
901,Lakshmi Sharma,Male,36,Kochi,Kerala,2024-06-26
902,Vikram Singh,Male,44,Delhi,Delhi,2024-01-04
903,Rohit Singh,Male,29,Hyderabad,Telangana,2024-02-08
904,Meena Patel,Female,57,Hyderabad,Telangana,2025-04-27
905,Shreya Singh,Female,57,Mumbai,Maharashtra,2024-11-27
906,Shreya Rao,Male,55,Hyderabad,Telangana,2025-01-08
907,Shreya Gupta,Female,35,Kochi,Kerala,2024-06-19
908,Harsha Kumar,Male,48,Pune,Maharashtra,2024-01-28
909,Arjun Reddy,Male,19,Delhi,Delhi,2025-06-20
910,Nikhil Kumar,Female,45,Chennai,Tamil Nadu,2025-01-26
911,Harsha Das,Female,59,Mumbai,Maharashtra,2025-07-09
912,Priya Singh,Female,45,Mumbai,Maharashtra,2024-06-12
913,Anjali Nair,Male,32,Vijayawada,Andhra Pradesh,2025-07-30
914,Kiran Verma,Female,18,Pune,Maharashtra,2025-10-31
915,Shreya Sharma,Female,34,Chennai,Tamil Nadu,2025-10-18
916,Kiran Rao,Male,53,Vijayawada,Andhra Pradesh,2025-10-05
917,Deepika Reddy,Female,51,Delhi,Delhi,2024-05-18
918,Rahul Sharma,Male,19,Kochi,Kerala,2024-07-13
919,Deepika Gupta,Female,38,Vijayawada,Andhra Pradesh,2025-03-26
920,Anjali Das,Female,56,Hyderabad,Telangana,2024-05-14
921,Shreya Patel,Female,22,Bengaluru,Karnataka,2024-10-28
922,Arjun Patel,Male,48,Delhi,Delhi,2025-02-03
923,Nikhil Verma,Male,54,Pune,Maharashtra,2024-09-29
924,Divya Sharma,Male,38,Delhi,Delhi,2024-03-20
925,Arjun Sharma,Female,50,Mumbai,Maharashtra,2024-09-15
926,Shreya Gupta,Male,34,Bengaluru,Karnataka,2024-08-20
927,Vikram Rao,Male,46,Hyderabad,Telangana,2025-11-30
928,Shreya Rao,Female,35,Bengaluru,Karnataka,2025-04-24
929,Deepika Das,Female,32,Chennai,Tamil Nadu,2025-09-12
930,Vikram Kumar,Male,51,Bengaluru,Karnataka,2025-11-06
931,Anjali Kumar,Female,59,Chennai,Tamil Nadu,2025-08-24
932,Vamsi Reddy,Female,51,Mumbai,Maharashtra,2025-10-18
933,Rakesh Singh,Male,20,Chennai,Tamil Nadu,2024-10-02
934,Harsha Sharma,Female,55,Pune,Maharashtra,2024-01-23
935,Meena Nair,Female,39,Kochi,Kerala,2024-01-18
936,Deepika Singh,Female,32,Chennai,Tamil Nadu,2025-08-03
937,Sai Rao,Male,21,Pune,Maharashtra,2025-06-19
938,Rahul Nair,Male,29,Mumbai,Maharashtra,2025-10-01
939,Rahul Das,Male,46,Chennai,Tamil Nadu,2025-12-06
940,Vamsi Verma,Male,45,Chennai,Tamil Nadu,2025-05-09
941,Rakesh Reddy,Female,53,Hyderabad,Telangana,2024-02-26
942,Divya Patel,Female,41,Hyderabad,Telangana,2025-07-31
943,Kiran Das,Female,59,Hyderabad,Telangana,2025-08-07
944,Rakesh Singh,Male,23,Pune,Maharashtra,2025-12-20
945,Lakshmi Nair,Male,18,Kochi,Kerala,2025-05-25
946,Kiran Kumar,Female,40,Vijayawada,Andhra Pradesh,2024-06-29
947,Anjali Reddy,Female,25,Pune,Maharashtra,2025-12-24
948,Tejas Kumar,Male,48,Vijayawada,Andhra Pradesh,2025-05-15
949,Rahul Nair,Male,21,Delhi,Delhi,2025-01-01
950,Tejas Das,Female,26,Delhi,Delhi,2025-02-10
951,Shreya Sharma,Male,35,Pune,Maharashtra,2025-04-24
952,Shreya Nair,Female,60,Kochi,Kerala,2025-05-19
953,Priya Sharma,Male,31,Bengaluru,Karnataka,2025-06-01
954,Meena Verma,Female,30,Hyderabad,Telangana,2024-09-25
955,Keerthi Sharma,Female,25,Vijayawada,Andhra Pradesh,2024-07-06
956,Divya Das,Male,52,Bengaluru,Karnataka,2025-11-24
957,Nikhil Reddy,Male,37,Chennai,Tamil Nadu,2024-07-20
958,Deepika Nair,Male,53,Pune,Maharashtra,2025-10-04
959,Anjali Kumar,Male,26,Hyderabad,Telangana,2025-12-27
960,Harsha Singh,Male,22,Pune,Maharashtra,2025-08-09
961,Meena Verma,Male,42,Delhi,Delhi,2024-06-10
962,Nikhil Gupta,Female,60,Delhi,Delhi,2025-11-04
963,Vikram Sharma,Female,40,Mumbai,Maharashtra,2025-11-26
964,Harsha Patel,Male,38,Chennai,Tamil Nadu,2024-07-09
965,Rohit Kumar,Female,39,Chennai,Tamil Nadu,2025-06-18
966,Priya Verma,Male,28,Chennai,Tamil Nadu,2024-04-25
967,Anjali Das,Male,54,Pune,Maharashtra,2025-07-15
968,Sai Gupta,Male,56,Kochi,Kerala,2025-03-17
969,Deepika Patel,Female,33,Mumbai,Maharashtra,2024-03-04
970,Tejas Kumar,Male,57,Delhi,Delhi,2024-05-28
971,Priya Sharma,Male,53,Mumbai,Maharashtra,2025-09-05
972,Vamsi Das,Female,54,Bengaluru,Karnataka,2024-10-17
973,Sai Kumar,Female,56,Mumbai,Maharashtra,2024-05-24
974,Rahul Patel,Female,57,Mumbai,Maharashtra,2025-12-25
975,Divya Kumar,Male,39,Vijayawada,Andhra Pradesh,2024-02-09
976,Arjun Rao,Male,44,Kochi,Kerala,2024-10-06
977,Deepika Patel,Male,29,Pune,Maharashtra,2024-11-03
978,Rohit Reddy,Female,32,Kochi,Kerala,2024-02-16
979,Priya Rao,Female,33,Vijayawada,Andhra Pradesh,2025-11-12
980,Kiran Patel,Female,58,Kochi,Kerala,2025-09-24
981,Arjun Sharma,Male,46,Bengaluru,Karnataka,2024-02-10
982,Priya Gupta,Female,26,Vijayawada,Andhra Pradesh,2025-11-21
983,Vikram Nair,Female,45,Pune,Maharashtra,2025-01-30
984,Keerthi Verma,Male,21,Bengaluru,Karnataka,2024-07-05
985,Rohit Rao,Male,28,Delhi,Delhi,2024-12-08
986,Nikhil Patel,Female,28,Chennai,Tamil Nadu,2025-12-28
987,Deepika Verma,Male,29,Bengaluru,Karnataka,2024-04-28
988,Sneha Verma,Male,45,Chennai,Tamil Nadu,2025-04-01
989,Anjali Verma,Male,44,Pune,Maharashtra,2024-05-09
990,Sneha Nair,Male,59,Mumbai,Maharashtra,2025-07-08
991,Priya Patel,Male,39,Pune,Maharashtra,2025-04-16
992,Arjun Nair,Female,39,Bengaluru,Karnataka,2025-12-02
993,Shreya Kumar,Male,51,Mumbai,Maharashtra,2024-01-17
994,Deepika Gupta,Female,37,Delhi,Delhi,2025-04-04
995,Lakshmi Singh,Male,29,Kochi,Kerala,2024-07-17
996,Rahul Patel,Male,19,Delhi,Delhi,2024-12-04
997,Meena Rao,Male,28,Delhi,Delhi,2024-03-29
998,Rahul Reddy,Female,35,Vijayawada,Andhra Pradesh,2025-02-04
999,Rahul Gupta,Female,36,Mumbai,Maharashtra,2025-09-24
1000,Sai Gupta,Female,22,Chennai,Tamil Nadu,2025-08-06
